,uid,odi_type,team,opposition,toss_won,bat_first_win_prob,is_home,balls_total,stadium_id,runs,run_rate,balls_per_wicket,runs_per_wicket,year,all_out_flag,deviation_from_avg_score,win_percentage
0,3705,daynight,South-Africa,England,1,0.651162791,1,300,174,204,4.08,37.5,25.5,2000,0,-31,1
1,3704,day,South-Africa,England,1,0.419354839,1,299,949,184,3.692307692,27.18181818,16.72727273,2000,1,-55,0
2,3711,daynight,South-Africa,England,0,0.395348837,1,270,508,149,3.311111111,24.54545455,13.54545455,2000,1,-87,1
3,3709,daynight,England,South-Africa,0,0.454545455,0,300,931,231,4.62,42.85714286,33,2000,0,6,0
4,3886,day,West-Indies,England,0,0.428571429,0,300,34,195,3.9,30,19.5,2000,0,-59,1
5,3883,day,West-Indies,England,0,0.368421053,0,300,1039,169,3.38,33.33333333,18.77777778,2000,0,-80,0
6,2291,daynight,England,Pakistan,0,0.458333333,0,257,1001,158,3.688715953,23.36363636,14.36363636,2000,1,-78,0
7,2289,daynight,England,Pakistan,0,0.507936508,0,300,545,211,4.22,30,21.1,2000,0,-38,0
8,2287,daynight,Pakistan,England,1,0.458333333,1,300,487,304,6.08,30,30.4,2000,0,55,0
9,3790,day,England,South-Africa,1,0.412698413,0,265,700,182,4.120754717,24.09090909,16.54545455,2000,1,-41,0
10,3786,day,Bangladesh,England,1,0.412698413,0,300,700,232,4.64,33.33333333,25.77777778,2000,0,9,0
11,3212,day,India,Australia,1,0.50617284,0,300,213,226,4.52,42.85714286,32.28571429,2000,0,3,0
12,3210,daynight,Australia,India,1,0.541176471,1,300,131,329,6.58,50,54.83333333,2000,0,99,1
13,3208,daynight,Australia,Pakistan,1,0.483221477,1,300,61,260,5.2,30,26,2000,0,38,1
14,3206,daynight,Australia,Pakistan,1,0.566037736,1,298,132,286,5.758389262,27.09090909,26,2000,1,62,1
15,3205,day,Pakistan,Australia,0,0.483221477,0,246,61,176,4.292682927,24.6,17.6,2000,0,-46,0
16,3204,daynight,India,Australia,1,0.566037736,0,219,132,100,2.739726027,19.90909091,9.090909091,2000,1,-124,0
17,3203,daynight,Australia,India,1,0.483221477,1,300,61,269,5.38,37.5,33.625,2000,0,47,1
18,3201,daynight,Pakistan,Australia,1,0.435897436,0,300,209,184,3.68,33.33333333,20.44444444,2000,0,-44,1
19,2268,daynight,Australia,New-Zealand,0,0.479166667,0,300,152,349,6.98,42.85714286,49.85714286,2000,0,119,1
20,2267,daynight,Australia,New-Zealand,0,0.380952381,0,300,155,310,6.2,60,62,2000,0,96,1
21,2264,daynight,New-Zealand,Australia,1,0.38961039,1,181,283,122,4.044198895,16.45454545,11.09090909,2000,1,-97,0
22,3214,daynight,Australia,Pakistan,1,0.566037736,1,300,132,337,6.74,37.5,42.125,2000,0,113,1
23,3213,daynight,Pakistan,Australia,1,0.483221477,0,284,61,154,3.253521127,25.81818182,14,2000,1,-68,0
24,2270,daynight,Australia,New-Zealand,1,0.38961039,0,278,283,191,4.122302158,25.27272727,17.36363636,2000,1,-28,0
25,2269,daynight,New-Zealand,Australia,0,0.377777778,1,300,453,243,4.86,30,24.3,2000,0,2,0
26,2278,day,Australia,South-Africa,0,0.395348837,0,299,508,205,4.113712375,27.18181818,18.63636364,2000,1,-31,0
27,2277,daynight,South-Africa,Australia,0,0.651162791,1,300,174,144,2.88,30,14.4,2000,0,-91,0
28,2276,daynight,Australia,South-Africa,0,0.468085106,0,300,302,240,4.8,30,24,2000,0,5,0
29,2281,day,South-Africa,Australia,1,0.666666667,0,300,1177,206,4.12,37.5,25.75,2000,0,-47,1
30,2279,daynight,Australia,South-Africa,0,0.666666667,1,300,1177,295,5.9,50,49.16666667,2000,0,42,1
31,3787,day,India,Australia,0,0.412698413,0,300,700,265,5.3,30,26.5,2000,0,42,1
32,3402,daynight,Pakistan,South-Africa,1,0.53526971,0,300,848,263,5.26,42.85714286,37.57142857,2000,0,39,1
33,3401,daynight,Pakistan,South-Africa,1,0.53526971,0,296,848,168,3.405405405,26.90909091,15.27272727,2000,1,-56,1
34,3400,daynight,India,South-Africa,1,0.53526971,0,293,848,164,3.358361775,26.63636364,14.90909091,2000,1,-60,0
35,3398,daynight,Pakistan,South-Africa,1,0.53526971,0,300,848,196,3.92,33.33333333,21.77777778,2000,0,-28,0
36,3396,daynight,India,South-Africa,1,0.53526971,0,272,848,164,3.617647059,24.72727273,14.90909091,2000,1,-60,0
37,2275,day,South-Africa,India,0,0.6,0,300,367,320,6.4,37.5,40,2000,0,52,1
38,2274,day,South-Africa,India,1,0.4375,0,300,991,282,5.64,50,47,2000,0,30,0
39,2273,day,India,South-Africa,0,0.25,1,300,824,248,4.96,33.33333333,27.55555556,2000,0,22,0
40,2272,day,South-Africa,India,1,0.3,0,284,404,199,4.204225352,25.81818182,18.09090909,2000,1,-27,0
41,2271,day,South-Africa,India,1,0.555555556,0,300,1056,301,6.02,75,75.25,2000,0,30,0
42,3877,daynight,Sri-Lanka,South-Africa,1,0.541984733,1,300,1004,294,5.88,37.5,36.75,2000,0,59,1
43,3876,day,Pakistan,South-Africa,1,0.37704918,0,265,679,153,3.464150943,24.09090909,13.90909091,2000,1,-53,0
44,3875,day,South-Africa,Sri-Lanka,0,0.37704918,0,296,679,167,3.385135135,26.90909091,15.18181818,2000,1,-39,0
45,3873,daynight,South-Africa,Pakistan,1,0.541984733,0,300,1004,241,4.82,42.85714286,34.42857143,2000,0,6,1
46,3872,day,Sri-Lanka,South-Africa,0,0.375,1,300,847,249,4.98,37.5,31.125,2000,0,55,1
47,3854,day,South-Africa,Pakistan,1,0.555555556,0,210,1142,197,5.628571429,26.25,24.625,2000,0,-9,1
48,3853,day,New-Zealand,South-Africa,1,0.555555556,0,286,1142,158,3.314685315,26,14.36363636,2000,1,-48,0
49,3852,day,Pakistan,South-Africa,1,0.555555556,0,300,1142,227,4.54,30,22.7,2000,0,21,1
50,2290,day,New-Zealand,South-Africa,0,0.333333333,0,300,703,287,5.74,42.85714286,41,2000,0,64,0
51,2288,daynight,South-Africa,New-Zealand,0,0.407407407,1,300,902,324,6.48,60,64.8,2000,0,78,1
52,2286,day,New-Zealand,South-Africa,1,0.318181818,0,300,311,194,3.88,33.33333333,21.55555556,2000,0,-46,0
53,3792,day,India,South-Africa,1,0.412698413,0,300,700,295,5.9,42.85714286,42.14285714,2000,0,72,1
54,2293,day,New-Zealand,South-Africa,0,0.651162791,0,300,174,256,5.12,30,25.6,2000,0,21,0
55,2292,daynight,New-Zealand,South-Africa,0,0.468085106,0,196,302,114,3.489795918,32.66666667,19,2000,0,-121,0
56,2300,day,South-Africa,Sri-Lanka,1,0.454545455,1,300,931,302,6.04,37.5,37.75,2000,0,77,1
57,2299,daynight,Sri-Lanka,South-Africa,1,0.476190476,0,299,173,221,4.434782609,27.18181818,20.09090909,2000,1,-12,0
58,2258,daynight,New-Zealand,West-Indies,1,0.479166667,1,300,152,302,6.04,42.85714286,43.14285714,2000,0,72,1
59,2257,day,West-Indies,New-Zealand,0,0.516129032,0,300,1166,171,3.42,30,17.1,2000,0,-62,0
60,2256,daynight,West-Indies,New-Zealand,1,0.377777778,0,299,453,159,3.190635452,27.18181818,14.45454545,2000,1,-82,0
61,2255,daynight,West-Indies,New-Zealand,0,0.333333333,0,249,1134,192,4.626506024,22.63636364,17.45454545,2000,1,-57,0
62,2254,day,West-Indies,New-Zealand,1,0.38961039,0,300,283,268,5.36,37.5,33.5,2000,0,49,0
63,3870,day,West-Indies,Pakistan,1,0.434782609,1,200,208,114,3.42,18.18181818,10.36363636,2000,1,-103,0
64,3869,day,West-Indies,Pakistan,1,0.434782609,1,300,208,208,4.16,33.33333333,23.11111111,2000,0,-9,1
65,3868,day,Pakistan,West-Indies,1,0.452380952,0,300,199,197,3.94,33.33333333,21.88888889,2000,0,-35,1
66,3867,day,West-Indies,Pakistan,1,0.391304348,1,300,1131,248,4.96,42.85714286,35.42857143,2000,0,5,1
67,3865,day,West-Indies,Pakistan,1,0.47826087,1,300,680,213,4.26,37.5,26.625,2000,0,13,1
68,3785,day,Sri-Lanka,West-Indies,0,0.412698413,0,300,700,287,5.74,42.85714286,41,2000,0,64,1
69,3851,day,Pakistan,New-Zealand,0,0.555555556,0,150,1142,191,7.64,21.42857143,27.28571429,2000,0,-15,1
70,3793,day,India,New-Zealand,0,0.412698413,0,300,700,264,5.28,42.85714286,37.71428571,2000,0,41,0
71,3791,day,Pakistan,New-Zealand,1,0.412698413,0,296,700,252,5.108108108,26.90909091,22.90909091,2000,1,29,0
72,3211,daynight,Pakistan,India,1,0.50617284,0,300,213,261,5.22,33.33333333,29,2000,0,38,1
73,3209,daynight,India,Pakistan,1,0.541176471,0,300,131,267,5.34,42.85714286,38.14285714,2000,0,37,1
74,3207,day,Pakistan,India,0,0.583333333,0,300,905,262,5.24,37.5,32.75,2000,0,19,1
75,3202,daynight,India,Pakistan,1,0.435897436,0,293,209,195,3.993174061,26.63636364,17.72727273,2000,1,-33,0
76,3399,daynight,Pakistan,India,1,0.53526971,0,300,848,272,5.44,75,68,2000,0,48,1
77,3397,daynight,Pakistan,India,1,0.53526971,0,273,848,146,3.208791209,24.81818182,13.27272727,2000,1,-78,0
78,3314,daynight,Bangladesh,India,1,0.517241379,1,300,475,249,4.98,42.85714286,35.57142857,2000,0,9,0
79,3317,daynight,Pakistan,India,1,0.517241379,0,300,475,295,5.9,37.5,36.875,2000,0,55,1
80,3315,daynight,Sri-Lanka,India,1,0.517241379,0,300,475,276,5.52,33.33333333,30.66666667,2000,0,36,1
81,3514,daynight,Sri-Lanka,India,1,0.53526971,0,300,848,299,5.98,50,49.83333333,2000,0,75,1
82,3513,daynight,Sri-Lanka,India,0,0.53526971,0,300,848,294,5.88,50,49,2000,0,70,1
83,3508,daynight,India,Sri-Lanka,1,0.53526971,0,300,848,224,4.48,33.33333333,24.88888889,2000,0,0,0
84,2265,day,Sri-Lanka,Pakistan,0,0.507936508,0,300,545,241,4.82,30,24.1,2000,0,-8,1
85,2260,day,Sri-Lanka,Pakistan,0,0.444444444,0,300,844,263,5.26,42.85714286,37.57142857,2000,0,78,1
86,2259,day,Sri-Lanka,Pakistan,0,0.458333333,0,300,487,274,5.48,33.33333333,30.44444444,2000,0,25,1
87,3319,daynight,Pakistan,Sri-Lanka,1,0.517241379,0,300,475,277,5.54,60,55.4,2000,0,37,1
88,3318,daynight,Sri-Lanka,Pakistan,1,0.517241379,0,294,475,192,3.918367347,26.72727273,17.45454545,2000,1,-48,0
89,3316,daynight,Pakistan,Bangladesh,1,0.517241379,0,300,475,320,6.4,75,80,2000,0,80,1
90,3874,daynight,Pakistan,Sri-Lanka,1,0.541984733,0,300,1004,240,4.8,42.85714286,34.28571429,2000,0,5,0
91,3871,day,Pakistan,Sri-Lanka,0,0.375,0,270,847,164,3.644444444,30,18.22222222,2000,0,-30,0
92,3788,day,Sri-Lanka,Pakistan,1,0.412698413,0,274,700,194,4.248175182,24.90909091,17.63636364,2000,1,-29,0
93,3313,daynight,Bangladesh,Sri-Lanka,0,0.517241379,1,300,475,175,3.5,42.85714286,25,2000,0,-65,0
94,2321,day,England,Sri-Lanka,0,0.37704918,0,300,679,165,3.3,30,16.5,2001,0,-41,0
95,2319,daynight,Sri-Lanka,England,1,0.541984733,1,300,1004,226,4.52,42.85714286,32.28571429,2001,0,-9,1
96,2318,day,England,Sri-Lanka,1,0.448275862,0,293,1434,143,2.928327645,26.63636364,13,2001,1,-73,0
97,3895,day,England,Australia,1,0.410958904,1,260,45,176,4.061538462,23.63636364,16,2001,1,-75,0
98,3893,day,England,Pakistan,0,0.391304348,1,272,179,156,3.441176471,24.72727273,14.18181818,2001,1,-73,0
99,3892,daynight,Australia,England,1,0.472727273,0,288,75,208,4.333333333,36,26,2001,0,-20,1
100,3891,day,Pakistan,England,0,0.462686567,0,300,10,242,4.84,33.33333333,26.88888889,2001,0,2,1
101,3890,day,England,Australia,1,0.384615385,1,300,176,268,5.36,60,53.6,2001,0,25,0
102,3888,daynight,Pakistan,England,1,0.412698413,0,300,164,273,5.46,42.85714286,39,2001,0,43,1
103,3222,daynight,West-Indies,Australia,1,0.541176471,0,211,131,123,3.497630332,19.18181818,11.18181818,2001,1,-107,0
104,3218,daynight,Australia,West-Indies,0,0.566037736,1,300,132,277,5.54,60,55.4,2001,0,53,1
105,3217,daynight,West-Indies,Australia,1,0.435897436,0,300,209,234,4.68,33.33333333,26,2001,0,6,0
106,3215,daynight,Australia,West-Indies,1,0.483221477,1,300,61,267,5.34,42.85714286,38.14285714,2001,0,45,1
107,3228,daynight,Australia,West-Indies,0,0.483221477,1,300,61,338,6.76,42.85714286,48.28571429,2001,0,116,1
108,3227,daynight,Australia,West-Indies,0,0.566037736,1,300,132,253,5.06,30,25.3,2001,0,29,1
109,2323,day,India,Australia,0,0.333333333,1,300,608,299,5.98,33.33333333,33.22222222,2001,0,91,1
110,2322,day,India,Australia,1,0.181818182,1,300,437,248,4.96,30,24.8,2001,0,24,0
111,2320,daynight,India,Australia,1,0.423076923,1,299,683,315,6.321070234,27.18181818,28.63636364,2001,1,56,1
112,2325,day,India,Australia,1,0.285714286,1,300,1029,265,5.3,42.85714286,37.85714286,2001,0,51,0
113,2324,day,Australia,India,1,0.8,0,300,910,338,6.76,60,67.6,2001,0,68,1
114,3896,day,Pakistan,Australia,1,0.462686567,0,255,10,152,3.576470588,23.18181818,13.81818182,2001,1,-88,0
115,3894,daynight,Pakistan,Australia,1,0.428571429,0,300,34,290,5.8,30,29,2001,0,36,1
116,3889,day,Pakistan,Australia,1,0.285714286,0,299,644,257,5.157190635,27.18181818,23.36363636,2001,1,32,0
117,2307,daynight,Sri-Lanka,South-Africa,0,0.395348837,0,252,508,214,5.095238095,36,30.57142857,2001,0,-22,1
118,2306,day,Sri-Lanka,South-Africa,0,0.419354839,0,296,949,206,4.175675676,26.90909091,18.72727273,2001,1,-33,0
119,2305,daynight,South-Africa,Sri-Lanka,1,0.651162791,1,300,174,290,5.8,37.5,36.25,2001,0,55,1
120,2304,daynight,Sri-Lanka,South-Africa,1,0.538461538,0,300,1031,247,4.94,60,49.4,2001,0,4,0
121,2329,day,South-Africa,West-Indies,0,0.368421053,0,286,200,200,4.195804196,26,18.18181818,2001,1,-33,0
122,2335,day,South-Africa,West-Indies,1,0.47826087,0,300,680,163,3.26,37.5,20.375,2001,0,-37,0
123,2334,day,South-Africa,West-Indies,0,0.434782609,0,299,208,190,3.81270903,27.18181818,17.27272727,2001,1,-27,1
124,2333,day,West-Indies,South-Africa,0,0.452380952,1,296,199,199,4.033783784,26.90909091,18.09090909,2001,1,-33,0
125,2332,day,West-Indies,South-Africa,0,0.391304348,1,297,1131,200,4.04040404,27,18.18181818,2001,1,-43,0
126,2331,day,South-Africa,West-Indies,0,0.391304348,0,300,1131,287,5.74,60,57.4,2001,0,44,1
127,2330,day,West-Indies,South-Africa,0,0.363636364,1,300,547,220,4.4,33.33333333,24.44444444,2001,0,-2,0
128,3721,daynight,India,South-Africa,0,0.468085106,0,290,302,183,3.786206897,26.36363636,16.63636364,2001,1,-52,0
129,3718,daynight,South-Africa,India,1,0.454545455,1,300,931,282,5.64,60,56.4,2001,0,57,1
130,3714,daynight,India,South-Africa,1,0.407407407,0,293,902,233,4.771331058,26.63636364,21.18181818,2001,1,-13,1
131,3712,daynight,India,South-Africa,0,0.395348837,0,300,508,279,5.58,50,46.5,2001,0,43,0
132,3929,day,West-Indies,India,0,0.405063291,0,300,261,169,3.38,37.5,21.125,2001,0,-69,0
133,3932,day,West-Indies,India,0,0.480263158,0,300,260,290,5.8,42.85714286,41.42857143,2001,0,62,1
134,3931,day,West-Indies,India,0,0.480263158,0,300,260,229,4.58,50,38.16666667,2001,0,1,0
135,3949,daynight,Sri-Lanka,West-Indies,1,0.541984733,1,300,1004,253,5.06,33.33333333,28.11111111,2001,0,18,1
136,3947,day,West-Indies,Sri-Lanka,0,0.166666667,0,299,726,235,4.715719064,29.9,23.5,2001,0,32,0
137,3945,daynight,West-Indies,Sri-Lanka,1,0.541984733,0,300,1004,250,5,33.33333333,27.77777778,2001,0,15,1
138,2308,daynight,Sri-Lanka,New-Zealand,1,0.377777778,0,300,453,213,4.26,33.33333333,23.66666667,2001,0,-28,1
139,2317,daynight,Pakistan,New-Zealand,1,0.380952381,0,297,155,285,5.757575758,27,25.90909091,2001,1,71,0
140,2316,day,New-Zealand,Pakistan,0,0.479166667,1,300,152,284,5.68,50,47.33333333,2001,0,54,1
141,2315,daynight,Pakistan,New-Zealand,0,0.516129032,0,300,1166,243,4.86,30,24.3,2001,0,10,1
142,2314,daynight,Pakistan,New-Zealand,0,0.377777778,0,300,453,135,2.7,27.27272727,12.27272727,2001,1,-106,0
143,2313,daynight,New-Zealand,Pakistan,0,0.38961039,1,213,283,149,4.197183099,19.36363636,13.54545455,2001,1,-70,0
144,2312,day,New-Zealand,Sri-Lanka,0,0.479166667,1,300,152,282,5.64,42.85714286,40.28571429,2001,0,52,1
145,2311,day,New-Zealand,Sri-Lanka,0,0.297297297,1,210,504,182,5.2,21,18.2,2001,0,-55,0
146,2310,day,New-Zealand,Sri-Lanka,0,0.38961039,1,274,283,181,3.96350365,24.90909091,16.45454545,2001,1,-38,0
147,2309,daynight,New-Zealand,Sri-Lanka,1,0.516129032,1,300,1166,205,4.1,33.33333333,22.77777778,2001,0,-28,0
148,3408,daynight,New-Zealand,Sri-Lanka,0,0.53526971,0,300,848,248,4.96,42.85714286,35.42857143,2001,0,24,1
149,3407,daynight,New-Zealand,Pakistan,1,0.53526971,0,189,848,127,4.031746032,17.18181818,11.54545455,2001,1,-97,0
150,3405,daynight,New-Zealand,Pakistan,1,0.53526971,0,300,848,266,5.32,37.5,33.25,2001,0,42,0
151,3404,daynight,Sri-Lanka,New-Zealand,1,0.53526971,0,300,848,269,5.38,30,26.9,2001,0,45,1
152,3939,day,Sri-Lanka,New-Zealand,0,0.37704918,1,216,679,221,6.138888889,30.85714286,31.57142857,2001,0,15,1
153,3937,day,New-Zealand,India,0,0.541984733,0,280,1004,200,4.285714286,25.45454545,18.18181818,2001,1,-35,1
154,3936,day,New-Zealand,Sri-Lanka,1,0.541984733,0,300,1004,236,4.72,33.33333333,26.22222222,2001,0,1,0
155,3934,daynight,New-Zealand,India,1,0.541984733,0,300,1004,211,4.22,33.33333333,23.44444444,2001,0,-24,1
156,3933,daynight,Sri-Lanka,New-Zealand,1,0.541984733,1,293,1004,220,4.505119454,26.63636364,20,2001,1,-15,1
157,3941,day,New-Zealand,India,1,0.37704918,0,300,679,264,5.28,37.5,33,2001,0,58,0
158,3938,day,Sri-Lanka,India,1,0.541984733,1,281,1004,183,3.90747331,25.54545455,16.63636364,2001,1,-52,0
159,3935,daynight,Sri-Lanka,India,1,0.541984733,1,300,1004,221,4.42,30,22.1,2001,0,-14,1
160,3942,daynight,Sri-Lanka,India,1,0.541984733,1,300,1004,295,5.9,50,49.16666667,2001,0,60,1
161,3940,day,India,Sri-Lanka,0,0.37704918,0,300,679,227,4.54,33.33333333,25.22222222,2001,0,21,1
162,3409,daynight,Sri-Lanka,Pakistan,1,0.53526971,0,300,848,297,5.94,37.5,37.125,2001,0,73,1
163,3406,daynight,Pakistan,Sri-Lanka,1,0.53526971,0,300,848,278,5.56,30,27.8,2001,0,54,1
164,3403,daynight,Pakistan,Sri-Lanka,1,0.53526971,0,300,848,255,5.1,30,25.5,2001,0,31,1
165,3516,daynight,Pakistan,Sri-Lanka,1,0.53526971,0,278,848,176,3.798561151,25.27272727,16,2001,1,-48,0
166,3521,daynight,Sri-Lanka,Pakistan,1,0.53526971,0,266,848,173,3.902255639,24.18181818,15.72727273,2001,1,-51,0
167,3520,daynight,Sri-Lanka,Pakistan,1,0.53526971,0,300,848,272,5.44,30,27.2,2001,0,48,0
168,2357,day,England,India,0,0.48,0,300,333,271,5.42,50,45.16666667,2002,0,37,1
169,2356,day,England,India,1,0.466666667,0,234,419,218,5.58974359,29.25,27.25,2002,0,-27,0
170,2355,daynight,England,India,1,0.590909091,0,288,291,217,4.520833333,26.18181818,19.72727273,2002,1,-24,0
171,2352,day,England,India,0,0.368421053,0,300,442,250,5,37.5,31.25,2002,0,1,1
172,2350,daynight,India,England,1,0.6,1,300,292,281,5.62,33.33333333,31.22222222,2002,0,30,1
173,2366,daynight,England,New-Zealand,1,0.380952381,0,300,155,218,4.36,33.33333333,24.22222222,2002,0,4,0
174,2365,daynight,England,New-Zealand,1,0.38961039,0,240,283,193,4.825,34.28571429,27.57142857,2002,0,-26,1
175,2364,daynight,England,New-Zealand,0,0.377777778,0,300,453,244,4.88,50,40.66666667,2002,0,3,1
176,2362,daynight,New-Zealand,England,0,0.516129032,1,300,1166,244,4.88,33.33333333,27.11111111,2002,0,11,1
177,2359,daynight,England,New-Zealand,1,0.479166667,0,242,152,196,4.859504132,22,17.81818182,2002,1,-34,0
178,2358,daynight,England,India,1,0.48,0,295,713,255,5.186440678,26.81818182,23.18181818,2002,1,15,1
179,3898,day,England,India,1,0.462686567,1,300,10,271,5.42,37.5,33.875,2002,0,31,0
180,3897,daynight,England,Sri-Lanka,1,0.428571429,1,300,34,293,5.86,42.85714286,41.85714286,2002,0,39,1
181,3906,day,England,India,1,0.462686567,1,300,10,325,6.5,50,54.16666667,2002,0,85,0
182,3904,day,England,India,0,0.410958904,1,192,45,229,7.15625,21.33333333,25.44444444,2002,0,-22,1
183,3903,day,Sri-Lanka,England,1,0.472727273,0,298,75,229,4.610738255,27.09090909,20.81818182,2002,1,1,1
184,3900,day,Sri-Lanka,England,0,0.391304348,0,192,179,240,7.5,24,30,2002,0,11,0
185,3804,daynight,England,India,1,0.541984733,0,300,1004,269,5.38,37.5,33.625,2002,0,34,0
186,3246,daynight,England,Sri-Lanka,1,0.50617284,0,300,213,258,5.16,30,25.8,2002,0,35,1
187,3245,daynight,England,Sri-Lanka,1,0.435897436,0,300,209,292,5.84,27.27272727,26.54545455,2002,1,64,1
188,3244,daynight,Australia,England,1,0.483221477,1,300,61,318,6.36,42.85714286,45.42857143,2002,0,96,1
189,3243,daynight,England,Australia,1,0.566037736,0,300,132,251,5.02,33.33333333,27.88888889,2002,0,27,0
190,3238,daynight,New-Zealand,Australia,1,0.483221477,0,300,61,245,4.9,33.33333333,27.22222222,2002,0,23,0
191,3236,daynight,New-Zealand,Australia,1,0.541176471,0,300,131,242,4.84,50,40.33333333,2002,0,12,1
192,3235,daynight,South-Africa,Australia,1,0.566037736,0,231,132,106,2.753246753,21,9.636363636,2002,1,-118,0
193,3234,daynight,Australia,South-Africa,1,0.435897436,1,300,209,241,4.82,60,48.2,2002,0,13,1
194,3232,daynight,New-Zealand,Australia,1,0.566037736,0,300,132,235,4.7,30,23.5,2002,0,11,1
195,3230,daynight,Australia,South-Africa,1,0.483221477,1,293,61,198,4.054607509,26.63636364,18,2002,1,-24,0
196,3229,daynight,New-Zealand,Australia,0,0.483221477,0,300,61,199,3.98,33.33333333,22.11111111,2002,0,-23,1
197,3240,day,Australia,South-Africa,0,0.50617284,1,300,213,283,5.66,37.5,35.375,2002,0,60,1
198,2375,day,Australia,South-Africa,1,0.419354839,0,300,949,290,5.8,42.85714286,41.42857143,2002,0,51,1
199,2373,day,Australia,South-Africa,0,0.407407407,0,300,902,226,4.52,33.33333333,25.11111111,2002,0,-20,1
200,2372,day,Australia,South-Africa,1,0.395348837,0,300,508,223,4.46,33.33333333,24.77777778,2002,0,-13,1
201,2378,daynight,South-Africa,Australia,0,0.651162791,1,234,174,249,6.384615385,29.25,31.125,2002,0,14,1
202,2377,day,South-Africa,Australia,1,0.476190476,1,300,173,326,6.52,75,81.5,2002,0,93,0
203,2376,daynight,South-Africa,Australia,0,0.468085106,1,300,302,267,5.34,42.85714286,38.14285714,2002,0,32,0
204,2392,daynight,Pakistan,Australia,1,0.435897436,0,300,209,256,5.12,37.5,32,2002,0,28,1
205,2390,daynight,Australia,Pakistan,1,0.666666667,1,274,1177,167,3.656934307,24.90909091,15.18181818,2002,1,-86,0
206,2388,daynight,Pakistan,Australia,0,0.666666667,0,300,1177,176,3.52,33.33333333,19.55555556,2002,0,-77,0
207,3958,day,Australia,Pakistan,0,0.412698413,0,300,700,332,6.64,50,55.33333333,2002,0,109,1
208,3807,daynight,Australia,Sri-Lanka,1,0.541984733,0,292,1004,162,3.328767123,26.54545455,14.72727273,2002,1,-73,0
209,3801,day,Bangladesh,Australia,1,0.37704918,0,272,679,129,2.845588235,24.72727273,11.72727273,2002,1,-77,0
210,3797,day,Australia,New-Zealand,1,0.37704918,0,300,679,296,5.92,37.5,37,2002,0,90,1
211,3961,day,Pakistan,Australia,1,0.412698413,0,195,700,117,3.6,17.72727273,10.63636364,2002,1,-106,0
212,3247,daynight,Australia,Sri-Lanka,1,0.50617284,1,300,213,305,6.1,50,50.83333333,2002,0,82,1
213,3237,daynight,South-Africa,New-Zealand,1,0.541176471,0,300,131,253,5.06,50,42.16666667,2002,0,23,1
214,3233,daynight,South-Africa,New-Zealand,1,0.435897436,0,291,209,241,4.969072165,26.45454545,21.90909091,2002,1,13,0
215,3231,day,South-Africa,New-Zealand,1,0.583333333,0,300,905,257,5.14,37.5,32.125,2002,0,14,1
216,3242,daynight,New-Zealand,South-Africa,1,0.566037736,0,247,132,175,4.251012146,22.45454545,15.90909091,2002,1,-49,0
217,3241,daynight,New-Zealand,South-Africa,1,0.483221477,0,287,61,190,3.972125436,26.09090909,17.27272727,2002,1,-32,0
218,3239,daynight,South-Africa,New-Zealand,0,0.50617284,0,300,213,270,5.4,50,45,2002,0,47,1
219,3956,day,Sri-Lanka,South-Africa,1,0.857142857,0,300,1737,235,4.7,37.5,29.375,2002,0,-11,1
220,3955,day,South-Africa,Sri-Lanka,1,0.857142857,0,300,1737,220,4.4,42.85714286,31.42857143,2002,0,-26,0
221,3954,day,South-Africa,Pakistan,1,0.857142857,0,300,1737,196,3.92,33.33333333,21.77777778,2002,0,-50,1
222,3952,day,Sri-Lanka,South-Africa,1,0.857142857,0,300,1737,267,5.34,37.5,33.375,2002,0,21,1
223,3950,day,South-Africa,Pakistan,1,0.857142857,0,300,1737,283,5.66,30,28.3,2002,0,37,1
224,3806,daynight,India,South-Africa,1,0.541984733,0,300,1004,261,5.22,30,26.1,2002,0,26,1
225,3795,day,West-Indies,South-Africa,0,0.37704918,0,300,679,238,4.76,33.33333333,26.44444444,2002,0,32,0
226,2398,daynight,Bangladesh,South-Africa,1,0.333333333,0,259,703,151,3.498069498,23.54545455,13.72727273,2002,1,-72,0
227,2397,day,Bangladesh,South-Africa,0,0.318181818,0,300,311,154,3.08,30,15.4,2002,0,-86,0
228,2396,daynight,South-Africa,Bangladesh,1,0.37037037,1,300,1367,301,6.02,33.33333333,33.44444444,2002,0,73,1
229,2411,daynight,South-Africa,Sri-Lanka,1,0.407407407,1,300,902,317,6.34,42.85714286,45.28571429,2002,0,71,1
230,2409,day,Sri-Lanka,South-Africa,0,0.395348837,0,280,508,128,2.742857143,25.45454545,11.63636364,2002,1,-108,0
231,2426,daynight,South-Africa,Pakistan,1,0.651162791,1,300,174,265,5.3,33.33333333,29.44444444,2002,0,30,1
232,2425,day,Pakistan,South-Africa,1,0.538461538,0,292,1031,213,4.376712329,26.54545455,19.36363636,2002,1,-30,0
233,2423,daynight,South-Africa,Pakistan,1,0.454545455,1,287,931,182,3.804878049,26.09090909,16.54545455,2002,1,-43,1
234,2422,daynight,Pakistan,South-Africa,1,0.476190476,0,300,173,335,6.7,42.85714286,47.85714286,2002,0,102,1
235,2420,day,South-Africa,Pakistan,0,0.468085106,1,300,302,272,5.44,37.5,34,2002,0,37,1
236,2418,daynight,Sri-Lanka,South-Africa,1,0.419354839,0,300,949,228,4.56,33.33333333,25.33333333,2002,0,-11,0
